"ID","Label","Probability","Threshold","Acceptable"
"MORA_9_NBR_1987_2023_2000_1711","Progressive Defoliation",62.12,0,"yes"
"MORA_9_NBR_1987_2023_2015_454","Inter-annual Variability",80.5,40,"yes"
"MORA_9_NBR_1987_2023_2001_713","Inter-annual Variability",76.34,40,"yes"
"MORA_9_NBR_1987_2023_2002_263","Inter-annual Variability",94.88,40,"yes"
"MORA_9_NBR_1987_2023_2002_634","Inter-annual Variability",88.52,40,"yes"
"MORA_9_NBR_1987_2023_2011_309","Inter-annual Variability",87.4,40,"yes"
"MORA_9_NBR_1987_2023_2012_737","Inter-annual Variability",48.74,40,"yes"
"MORA_9_NBR_1987_2023_1987_1768","Fire",26.7,0,"yes"
"MORA_9_NBR_1987_2023_1990_570","Progressive Defoliation",65.68,0,"yes"
"MORA_9_NBR_1987_2023_2000_1037","Inter-annual Variability",44.76,40,"yes"
"MORA_9_NBR_1987_2023_2003_405","Fire",79.94,0,"yes"
"MORA_9_NBR_1987_2023_2009_317","Inter-annual Variability",90.98,40,"yes"
"MORA_9_NBR_1987_2023_2012_601","Inter-annual Variability",84.44,40,"yes"
"MORA_9_NBR_1987_2023_1989_383","Inter-annual Variability",98.9,40,"yes"
"MORA_9_NBR_1987_2023_1989_798","Progressive Defoliation",74.94,0,"yes"
"MORA_9_NBR_1987_2023_1990_651","Progressive Defoliation",40.92,0,"yes"
"MORA_9_NBR_1987_2023_1991_527","Progressive Defoliation",37.76,0,"yes"
"MORA_9_NBR_1987_2023_1992_453","Inter-annual Variability",82.46,40,"yes"
"MORA_9_NBR_1987_2023_1996_820","Inter-annual Variability",97.84,40,"yes"
"MORA_9_NBR_1987_2023_1996_845","Inter-annual Variability",92,40,"yes"
"MORA_9_NBR_1987_2023_2012_308","Inter-annual Variability",58.76,40,"yes"
"MORA_9_NBR_1987_2023_2001_872","Inter-annual Variability",75.18,40,"yes"
"MORA_9_NBR_1987_2023_2012_339","Inter-annual Variability",83.64,40,"yes"
"MORA_9_NBR_1987_2023_2012_414","Inter-annual Variability",71.64,40,"yes"
"MORA_9_NBR_1987_2023_2012_428","Inter-annual Variability",73.32,40,"yes"
"MORA_9_NBR_1987_2023_1990_868","Avalanche",29.22,60,"no"
"MORA_9_NBR_1987_2023_1996_849","Inter-annual Variability",92.54,40,"yes"
"MORA_9_NBR_1987_2023_2010_229","Inter-annual Variability",90.5,40,"yes"
"MORA_9_NBR_1987_2023_1999_509","Inter-annual Variability",98.7,40,"yes"
"MORA_9_NBR_1987_2023_2009_331","Inter-annual Variability",90.06,40,"yes"
"MORA_9_NBR_1987_2023_2010_175","Inter-annual Variability",86.94,40,"yes"
"MORA_9_NBR_1987_2023_1987_2327","Fire",27.22,0,"yes"
"MORA_9_NBR_1987_2023_1987_4301","Progressive Defoliation",42.08,0,"yes"
"MORA_9_NBR_1987_2023_1987_5050","Riparian",31.12,0,"yes"
"MORA_9_NBR_1987_2023_1989_483","Inter-annual Variability",85.8,40,"yes"
"MORA_9_NBR_1987_2023_1998_675","Fire",41.72,0,"yes"
"MORA_9_NBR_1987_2023_2002_257","Inter-annual Variability",91.06,40,"yes"
"MORA_9_NBR_1987_2023_2006_694","Inter-annual Variability",71.56,40,"yes"
"MORA_9_NBR_1987_2023_1987_3170","Fire",38.08,0,"yes"
"MORA_9_NBR_1987_2023_1987_4153","Riparian",43.48,0,"yes"
"MORA_9_NBR_1987_2023_1987_3486","Inter-annual Variability",92.82,40,"yes"
"MORA_9_NBR_1987_2023_1987_4641","Progressive Defoliation",64.98,0,"yes"
"MORA_9_NBR_1987_2023_1987_5570","Progressive Defoliation",40.66,0,"yes"
"MORA_9_NBR_1987_2023_1999_640","Inter-annual Variability",99.12,40,"yes"
"MORA_9_NBR_1987_2023_1987_983","Riparian",83.36,0,"yes"
"MORA_9_NBR_1987_2023_1987_3444","Inter-annual Variability",89.28,40,"yes"
"MORA_9_NBR_1987_2023_1987_3456","Inter-annual Variability",82.16,40,"yes"
"MORA_9_NBR_1987_2023_1987_4728","Progressive Defoliation",38.96,0,"yes"
"MORA_9_NBR_1987_2023_1993_684","Inter-annual Variability",98.28,40,"yes"
"MORA_9_NBR_1987_2023_1998_692","Inter-annual Variability",39.76,40,"no"
"MORA_9_NBR_1987_2023_1987_1198","Riparian",92.74,0,"yes"
"MORA_9_NBR_1987_2023_1987_3157","Progressive Defoliation",51.32,0,"yes"
"MORA_9_NBR_1987_2023_1987_5026","Fire",41.62,0,"yes"
"MORA_9_NBR_1987_2023_1992_483","Inter-annual Variability",96.5,40,"yes"
"MORA_9_NBR_1987_2023_1987_2533","Inter-annual Variability",98.26,40,"yes"
"MORA_9_NBR_1987_2023_1987_3422","Inter-annual Variability",69.8,40,"yes"
"MORA_9_NBR_1987_2023_1987_4299","Progressive Defoliation",66,0,"yes"
"MORA_9_NBR_1987_2023_1987_4836","Progressive Defoliation",53.12,0,"yes"
"MORA_9_NBR_1987_2023_1993_687","Inter-annual Variability",84.8,40,"yes"
"MORA_9_NBR_1987_2023_1987_3528","Progressive Defoliation",29.06,0,"yes"
"MORA_9_NBR_1987_2023_1987_2707","Progressive Defoliation",77.6,0,"yes"
"MORA_9_NBR_1987_2023_1987_4109","Progressive Defoliation",62.14,0,"yes"
"MORA_9_NBR_1987_2023_1987_5074","Progressive Defoliation",74.64,0,"yes"
"MORA_9_NBR_1987_2023_1987_5370","Progressive Defoliation",73.2,0,"yes"
"MORA_9_NBR_1987_2023_1987_5389","Progressive Defoliation",74.7,0,"yes"
"MORA_9_NBR_1987_2023_1987_5905","Progressive Defoliation",27.92,0,"yes"
"MORA_9_NBR_1987_2023_1995_605","Inter-annual Variability",89.66,40,"yes"
"MORA_9_NBR_1987_2023_1987_3530","Inter-annual Variability",97.46,40,"yes"
"MORA_9_NBR_1987_2023_1987_2291","Riparian",52.32,0,"yes"
"MORA_9_NBR_1987_2023_1987_5423","Progressive Defoliation",56.92,0,"yes"
"MORA_9_NBR_1987_2023_1987_5562","Progressive Defoliation",53.82,0,"yes"
"MORA_9_NBR_1987_2023_1987_2548","Progressive Defoliation",64.78,0,"yes"
"MORA_9_NBR_1987_2023_1987_4046","Progressive Defoliation",56.2,0,"yes"
"MORA_9_NBR_1987_2023_1987_2101","Inter-annual Variability",89.78,40,"yes"
"MORA_9_NBR_1987_2023_1987_3103","Progressive Defoliation",59.44,0,"yes"
"MORA_9_NBR_1987_2023_1987_3311","Inter-annual Variability",95,40,"yes"
"MORA_9_NBR_1987_2023_1987_3478","Fire",19.98,0,"yes"
"MORA_9_NBR_1987_2023_1987_4332","Progressive Defoliation",39.94,0,"yes"
"MORA_9_NBR_1987_2023_1987_4351","Progressive Defoliation",48.08,0,"yes"
"MORA_9_NBR_1987_2023_1995_545","Inter-annual Variability",86.52,40,"yes"
"MORA_9_NBR_1987_2023_1987_2755","Fire",32.84,0,"yes"
"MORA_9_NBR_1987_2023_1987_4224","Progressive Defoliation",60.24,0,"yes"
"MORA_9_NBR_1987_2023_1987_5665","Fire",40.24,0,"yes"
"MORA_9_NBR_1987_2023_1987_2265","Inter-annual Variability",96.88,40,"yes"
"MORA_9_NBR_1987_2023_1987_2736","Progressive Defoliation",60,0,"yes"
"MORA_9_NBR_1987_2023_1987_3142","Progressive Defoliation",66.2,0,"yes"
"MORA_9_NBR_1987_2023_1987_4851","Fire",35.1,0,"yes"
"MORA_9_NBR_1987_2023_1993_650","Inter-annual Variability",95,40,"yes"
"MORA_9_NBR_1987_2023_1987_3150","Progressive Defoliation",31.38,0,"yes"
"MORA_9_NBR_1987_2023_1987_4395","Progressive Defoliation",41.22,0,"yes"
"MORA_9_NBR_1987_2023_1987_4929","Fire",41.92,0,"yes"
"MORA_9_NBR_1987_2023_1987_4943","Tree Toppling",28.36,70,"no"
"MORA_9_NBR_1987_2023_1988_373","Inter-annual Variability",97.64,40,"yes"
"MORA_9_NBR_1987_2023_1987_890","Inter-annual Variability",34.98,40,"no"
"MORA_9_NBR_1987_2023_1987_4278","Progressive Defoliation",57.7,0,"yes"
"MORA_9_NBR_1987_2023_1987_4396","Inter-annual Variability",58.04,40,"yes"
"MORA_9_NBR_1987_2023_1988_418","Inter-annual Variability",87,40,"yes"
"MORA_9_NBR_1987_2023_1990_595","Inter-annual Variability",93.74,40,"yes"
"MORA_9_NBR_1987_2023_1987_878","Fire",29.38,0,"yes"
"MORA_9_NBR_1987_2023_1987_1629","Progressive Defoliation",48.82,0,"yes"
"MORA_9_NBR_1987_2023_1987_2459","Inter-annual Variability",93.02,40,"yes"
"MORA_9_NBR_1987_2023_1987_3220","Inter-annual Variability",64.28,40,"yes"
"MORA_9_NBR_1987_2023_1987_3244","Tree Toppling",22.56,70,"no"
"MORA_9_NBR_1987_2023_1987_3446","Inter-annual Variability",94.16,40,"yes"
"MORA_9_NBR_1987_2023_1987_3823","Inter-annual Variability",39,40,"no"
"MORA_9_NBR_1987_2023_1987_4188","Fire",37.68,0,"yes"
"MORA_9_NBR_1987_2023_1993_686","Inter-annual Variability",78.58,40,"yes"
"MORA_9_NBR_1987_2023_1987_2875","Inter-annual Variability",96.16,40,"yes"
"MORA_9_NBR_1987_2023_1987_2989","Inter-annual Variability",86.22,40,"yes"
"MORA_9_NBR_1987_2023_1987_3090","Inter-annual Variability",86.24,40,"yes"
"MORA_9_NBR_1987_2023_1987_3574","Fire",27.74,0,"yes"
"MORA_9_NBR_1987_2023_1987_3723","Progressive Defoliation",57.4,0,"yes"
"MORA_9_NBR_1987_2023_1987_4138","Riparian",50.86,0,"yes"
"MORA_9_NBR_1987_2023_1987_5110","Progressive Defoliation",36.3,0,"yes"
"MORA_9_NBR_1987_2023_1987_1965","Inter-annual Variability",56.12,40,"yes"
"MORA_9_NBR_1987_2023_1987_5381","Fire",32.16,0,"yes"
"MORA_9_NBR_1987_2023_1989_443","Inter-annual Variability",80.6,40,"yes"
"MORA_9_NBR_1987_2023_1987_3724","Inter-annual Variability",51.4,40,"yes"
"MORA_9_NBR_1987_2023_1987_1786","Inter-annual Variability",91.7,40,"yes"
"MORA_9_NBR_1987_2023_1987_2212","Tree Toppling",29.14,70,"no"
"MORA_9_NBR_1987_2023_1987_2424","Inter-annual Variability",90.64,40,"yes"
"MORA_9_NBR_1987_2023_1987_3214","Progressive Defoliation",29.64,0,"yes"
"MORA_9_NBR_1987_2023_1987_3230","Progressive Defoliation",29.18,0,"yes"
"MORA_9_NBR_1987_2023_1987_3810","Inter-annual Variability",88.36,40,"yes"
"MORA_9_NBR_1987_2023_1987_5722","Progressive Defoliation",53.24,0,"yes"
"MORA_9_NBR_1987_2023_1989_405","Inter-annual Variability",79.28,40,"yes"
"MORA_9_NBR_1987_2023_1987_2142","Progressive Defoliation",27.94,0,"yes"
"MORA_9_NBR_1987_2023_1987_1519","Inter-annual Variability",77.14,40,"yes"
"MORA_9_NBR_1987_2023_1987_1597","Progressive Defoliation",23.74,0,"yes"
"MORA_9_NBR_1987_2023_1987_1744","Inter-annual Variability",85.44,40,"yes"
"MORA_9_NBR_1987_2023_1987_1795","Tree Toppling",29.68,70,"no"
"MORA_9_NBR_1987_2023_1987_2063","Tree Toppling",19.88,70,"no"
"MORA_9_NBR_1987_2023_1987_2169","Inter-annual Variability",82.36,40,"yes"
"MORA_9_NBR_1987_2023_1987_2583","Inter-annual Variability",70.64,40,"yes"
"MORA_9_NBR_1987_2023_1987_2764","Inter-annual Variability",79.52,40,"yes"
"MORA_9_NBR_1987_2023_1987_2878","Inter-annual Variability",77.76,40,"yes"
"MORA_9_NBR_1987_2023_1987_2968","Inter-annual Variability",44.72,40,"yes"
"MORA_9_NBR_1987_2023_1987_3166","Inter-annual Variability",83.88,40,"yes"
"MORA_9_NBR_1987_2023_1987_3169","Inter-annual Variability",85.18,40,"yes"
"MORA_9_NBR_1987_2023_1987_3208","Inter-annual Variability",75.04,40,"yes"
"MORA_9_NBR_1987_2023_1987_3468","Inter-annual Variability",83.9,40,"yes"
"MORA_9_NBR_1987_2023_1987_3563","Inter-annual Variability",61.38,40,"yes"
"MORA_9_NBR_1987_2023_1987_4593","Progressive Defoliation",39.92,0,"yes"
"MORA_9_NBR_1987_2023_1987_4717","Inter-annual Variability",72.52,40,"yes"
"MORA_9_NBR_1987_2023_1987_5470","Progressive Defoliation",40.44,0,"yes"
"MORA_9_NBR_1987_2023_2015_150","Inter-annual Variability",86.54,40,"yes"
"MORA_9_NBR_1987_2023_2015_317","Tree Toppling",86.42,70,"yes"
"MORA_9_NBR_1987_2023_2015_393","Inter-annual Variability",93.42,40,"yes"
"MORA_9_NBR_1987_2023_2015_456","Inter-annual Variability",63.14,40,"yes"
"MORA_9_NBR_1987_2023_2015_465","Inter-annual Variability",97.64,40,"yes"
"MORA_9_NBR_1987_2023_2015_504","Inter-annual Variability",94.7,40,"yes"
"MORA_9_NBR_1987_2023_2015_516","Inter-annual Variability",78.26,40,"yes"
"MORA_9_NBR_1987_2023_2015_532","Inter-annual Variability",93.34,40,"yes"
"MORA_9_NBR_1987_2023_2015_566","Inter-annual Variability",45.32,40,"yes"
"MORA_9_NBR_1987_2023_2015_584","Inter-annual Variability",97.62,40,"yes"
"MORA_9_NBR_1987_2023_2015_611","Inter-annual Variability",43.78,40,"yes"
"MORA_9_NBR_1987_2023_2015_618","Inter-annual Variability",91.78,40,"yes"
"MORA_9_NBR_1987_2023_2015_621","Inter-annual Variability",92.02,40,"yes"
"MORA_9_NBR_1987_2023_2015_630","Inter-annual Variability",73.46,40,"yes"
"MORA_9_NBR_1987_2023_2015_641","Inter-annual Variability",95.86,40,"yes"
"MORA_9_NBR_1987_2023_2015_646","Inter-annual Variability",93.8,40,"yes"
"MORA_9_NBR_1987_2023_2015_710","Inter-annual Variability",97.84,40,"yes"
"MORA_9_NBR_1987_2023_2015_746","Inter-annual Variability",31.38,40,"no"
"MORA_9_NBR_1987_2023_2015_842","Inter-annual Variability",51.56,40,"yes"
"MORA_9_NBR_1987_2023_2015_861","Inter-annual Variability",70.26,40,"yes"
"MORA_9_NBR_1987_2023_2015_877","Inter-annual Variability",71.26,40,"yes"
"MORA_9_NBR_1987_2023_2015_888","Inter-annual Variability",96.4,40,"yes"
"MORA_9_NBR_1987_2023_2015_897","Inter-annual Variability",47.28,40,"yes"
"MORA_9_NBR_1987_2023_2015_935","Inter-annual Variability",63.32,40,"yes"
"MORA_9_NBR_1987_2023_2015_944","Inter-annual Variability",43.56,40,"yes"
"MORA_9_NBR_1987_2023_2015_974","Inter-annual Variability",95.12,40,"yes"
"MORA_9_NBR_1987_2023_2016_200","Mass Movement",67.02,NA,"no"
"MORA_9_NBR_1987_2023_2017_205","Inter-annual Variability",93.46,40,"yes"
"MORA_9_NBR_1987_2023_2018_370","Fire",49.12,0,"yes"
"MORA_9_NBR_1987_2023_2018_401","Inter-annual Variability",91.7,40,"yes"
"MORA_9_NBR_1987_2023_2018_526","Inter-annual Variability",89.48,40,"yes"
"MORA_9_NBR_1987_2023_2019_363","Fire",41.84,0,"yes"
"MORA_9_NBR_1987_2023_2019_377","Fire",50.2,0,"yes"
"MORA_9_NBR_1987_2023_2019_410","Fire",52.62,0,"yes"
"MORA_9_NBR_1987_2023_2019_478","Fire",44.72,0,"yes"
"MORA_9_NBR_1987_2023_2019_510","Fire",57.9,0,"yes"
"MORA_9_NBR_1987_2023_2019_599","Fire",38.28,0,"yes"
"MORA_9_NBR_1987_2023_2019_601","Fire",57.48,0,"yes"
"MORA_9_NBR_1987_2023_2019_632","Fire",38.22,0,"yes"
"MORA_9_NBR_1987_2023_2019_750","Fire",42.68,0,"yes"
"MORA_9_NBR_1987_2023_2019_805","Inter-annual Variability",91.34,40,"yes"
"MORA_9_NBR_1987_2023_2019_861","Fire",48.72,0,"yes"
"MORA_9_NBR_1987_2023_2020_291","Fire",27.3,0,"yes"
"MORA_9_NBR_1987_2023_2020_425","Fire",52.06,0,"yes"
"MORA_9_NBR_1987_2023_2020_525","Fire",45,0,"yes"
"MORA_9_NBR_1987_2023_2020_549","Fire",50.32,0,"yes"
"MORA_9_NBR_1987_2023_2020_636","Fire",33.08,0,"yes"
"MORA_9_NBR_1987_2023_2020_651","Fire",36.84,0,"yes"
"MORA_9_NBR_1987_2023_2021_196","Tree Toppling",88.66,70,"yes"
"MORA_9_NBR_1987_2023_2021_217","Fire",35.2,0,"yes"
"MORA_9_NBR_1987_2023_2021_233","Progressive Defoliation",33.3,0,"yes"
"MORA_9_NBR_1987_2023_2021_322","Fire",43.04,0,"yes"
"MORA_9_NBR_1987_2023_2021_462","Inter-annual Variability",85,40,"yes"
"MORA_9_NBR_1987_2023_2021_560","Fire",45.1,0,"yes"
"MORA_9_NBR_1987_2023_2021_617","Inter-annual Variability",83.8,40,"yes"
"MORA_9_NBR_1987_2023_2021_626","Inter-annual Variability",81.9,40,"yes"
"MORA_9_NBR_1987_2023_2021_887","Fire",42.82,0,"yes"
